0.000000000000000000e+00 0.000000000000000000e+00
1.648900945181594468e-02 8.316735163496158378e-01
4.942806673154057084e-02 1.714829534292633184e+00
8.236712401126519700e-02 2.496842737627631426e+00
1.153061812909898232e-01 3.073584378362417269e+00
1.482452385707144493e-01 3.372173700865456869e+00
1.811842958504390755e-01 3.372586390065319684e+00
2.141233531301637016e-01 3.110679633622149609e+00
2.470624104098883278e-01 2.672574217866141133e+00
2.800014676896129817e-01 2.168112149636001185e+00
3.129405249693375524e-01 1.693738794207871212e+00
3.458795822490622340e-01 1.299468091692091765e+00
3.788186395287868047e-01 9.851504026957531579e-01
4.117576968085114864e-01 7.372577212845965455e-01
4.446967540882360570e-01 5.544895284720560147e-01
4.776358113679607387e-01 4.336032540069996166e-01
5.105748686476853093e-01 3.549443822808972526e-01
5.435139259274098800e-01 2.935644331542091034e-01
5.764529832071345616e-01 2.375169493656453801e-01
6.093920404868592433e-01 1.886644459097381321e-01
6.423310977665838140e-01 1.516607884432970288e-01
6.752701550463083846e-01 1.274808026037753117e-01
7.082092123260330663e-01 1.102799739565742121e-01
7.411482696057577479e-01 9.115607174366846532e-02
7.740873268854823186e-01 6.851082746206306473e-02
8.070263841652068892e-01 4.777788199573595324e-02
8.399654414449315709e-01 3.273015442214058379e-02
8.729044987246562526e-01 2.339334259713127251e-02
9.058435560043808232e-01 1.774179362734813400e-02
9.387826132841053939e-01 1.320612853801350454e-02
9.717216705638300756e-01 8.999372237572238198e-03
1.004660727843554646e+00 5.839054203796082212e-03
1.037599785123279439e+00 4.120136858013368625e-03
1.070538842403003787e+00 3.538430599647077613e-03
1.103477899682728580e+00 3.324601470233335288e-03
1.136416956962453151e+00 2.813224738001417376e-03
1.169356014242177721e+00 1.954031808802160833e-03
1.202295071521902514e+00 1.265023552298832205e-03
1.235234128801627085e+00 1.333070274703457682e-03
1.268173186081351655e+00 2.021316993038648271e-03
1.301112243361076448e+00 2.469729030920397687e-03
1.334051300640800797e+00 2.084483593978522006e-03
1.366990357920525589e+00 1.136529499981339371e-03
1.399929415200250160e+00 3.038369607258113335e-04
1.432868472479974731e+00 -8.730737074492551908e-05
1.465807529759699523e+00 -1.904401126483146666e-04
1.498746587039424094e+00 -2.403398283624750534e-04
1.531685644319148665e+00 -2.370457897136042343e-04
1.564624701598873457e+00 1.256703819884026413e-04
1.597563758878597806e+00 1.236190749877867125e-03
1.630502816158322599e+00 3.038951351911960315e-03
